,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
13844,48946081.0,HabitaciÃ³n Compartida (Shared Room),207240505,Luis,Unknown,CuauhtÃ©moc,19.46138,-99.14711,Shared room,200.0,28.0,0.0,No_reviews,0.0,72.0,365.0,0.0
13882,48976336.0,Shared rooms near downtown!,207240505,Luis,Unknown,CuauhtÃ©moc,19.46161,-99.14854,Shared room,200.0,28.0,0.0,No_reviews,0.0,72.0,365.0,0.0
13890,48979220.0,Shared rooms near downtown!,207240505,Luis,Unknown,CuauhtÃ©moc,19.4597,-99.1465,Shared room,200.0,28.0,0.0,No_reviews,0.0,72.0,365.0,0.0
13910,48984372.0,Shared Room!,207240505,Luis,Unknown,CuauhtÃ©moc,19.46162,-99.14804,Shared room,200.0,28.0,1.0,30/06/2021,0.08,72.0,365.0,1.0
13916,48994995.0,"RecÃ¡mara en departamento compartido, NARVARTE",163719800,Jessica,Unknown,Benito JuÃ¡rez,19.38206,-99.1595,Shared room,6000.0,2.0,0.0,No_reviews,0.0,1.0,180.0,0.0
13963,48888151.0,"HabitaciÃ³n - Departamento, en condominio privado",265243006,Ernesto,Unknown,Ãlvaro ObregÃ³n,19.39967,-99.19584,Shared room,7099.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
13970,49034122.0,Economic Shared Room,207240505,Luis,Unknown,CuauhtÃ©moc,19.45928,-99.14665,Shared room,200.0,28.0,2.0,27/06/2021,0.15,72.0,365.0,1.0
13986,49231542.0,Cozy and exclusive mixed dormitory in Mexico City,238972976,Sophia Magdalena,Unknown,CuauhtÃ©moc,19.44917,-99.16241,Shared room,232.0,1.0,1.0,04/12/2021,0.15,6.0,365.0,1.0
14018,49256191.0,"Comfortable and exclusive mixed dorm, Mexico City",238972976,Sophia Magdalena,Unknown,CuauhtÃ©moc,19.44819,-99.16212,Shared room,232.0,1.0,2.0,28/02/2022,0.26,6.0,365.0,2.0
14045,49228700.0,IncreÃ­ble y Amigable Hostal en CDMX muy econÃ³mico,244321663,Isaac,Unknown,CuauhtÃ©moc,19.43944,-99.1442,Shared room,721.0,1.0,0.0,No_reviews,0.0,21.0,362.0,0.0
14047,49229590.0,HabitaciÃ³n compartida cerca de bellas artes,244321663,Isaac,Unknown,CuauhtÃ©moc,19.43917,-99.14523,Shared room,808.0,1.0,0.0,No_reviews,0.0,21.0,362.0,0.0
14061,49400584.0,Cozy - Airport Nearby - easy transportation,150875601,Gary,Unknown,Iztacalco,19.40254,-99.07303,Shared room,780.0,7.0,0.0,No_reviews,0.0,1.0,365.0,0.0
14123,49321916.0,Shared room with shared kitchen,244321663,Isaac,Unknown,CuauhtÃ©moc,19.44117,-99.14447,Shared room,314.0,1.0,25.0,08/06/2022,1.82,21.0,361.0,22.0
14172,49347382.0,CABAÃA EN EL BOSQUE 18 PERSONAS -AJUSCO-,190022730,Karla,Unknown,La Magdalena Contreras,19.2546,-99.24525,Shared room,3280.0,1.0,5.0,01/01/2022,0.43,6.0,348.0,5.0
14209,49372317.0,! UN PEDACITO DE HOGAR EN CDMX! DEPA COMPARTIDO,398242280,Alberto,Unknown,CuauhtÃ©moc,19.423716,-99.142693,Shared room,779.0,1.0,11.0,02/04/2022,0.84,1.0,365.0,8.0
14308,49761795.0,HabitaciÃ³n compartida al Sur de la CDMX,51452913,Jose,Unknown,Tlalpan,19.29948,-99.164,Shared room,350.0,1.0,1.0,01/06/2021,0.08,1.0,87.0,0.0
14330,49778181.0,Shared Room,207240505,Luis,Unknown,CuauhtÃ©moc,19.46386,-99.14554,Shared room,201.0,28.0,1.0,10/08/2021,0.09,72.0,365.0,1.0
14337,49924663.0,En Renta Linda y Amplia habitaciÃ³n amueblada. Wifi,129696755,Andrea,Unknown,Benito JuÃ¡rez,19.39662,-99.14314,Shared room,320.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
14364,49816356.0,Shared Room,207240505,Luis,Unknown,CuauhtÃ©moc,19.46279,-99.14545,Shared room,200.0,28.0,2.0,30/09/2021,0.17,72.0,339.0,2.0
14374,49817362.0,Shared Room,207240505,Luis,Unknown,CuauhtÃ©moc,19.4595,-99.14834,Shared room,200.0,28.0,1.0,06/09/2021,0.1,72.0,365.0,1.0
14421,49978245.0,"HabitaciÃ³n con cama matrimonial, comparte baÃ±o, cocina, muy cerca del metro y del centro. Ciudad de MÃ©xico",403040214,Josafat,Unknown,Benito JuÃ¡rez,19.37616,-99.1401,Shared room,350.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
14484,50105074.0,Shared Room Near Metrobus,207240505,Luis,Unknown,CuauhtÃ©moc,19.46124,-99.148,Shared room,200.0,28.0,1.0,01/07/2021,0.08,72.0,365.0,1.0
14485,50105686.0,Shared Room Near Metrobus,207240505,Luis,Unknown,CuauhtÃ©moc,19.45942,-99.14642,Shared room,200.0,28.0,0.0,No_reviews,0.0,72.0,365.0,0.0
14503,50106762.0,Shared Room Near Metrobus,207240505,Luis,Unknown,CuauhtÃ©moc,19.46126,-99.14805,Shared room,200.0,28.0,0.0,No_reviews,0.0,72.0,365.0,0.0
14683,50427402.0,Shared Room,207240505,Luis,Unknown,CuauhtÃ©moc,19.45951,-99.14853,Shared room,200.0,28.0,0.0,No_reviews,0.0,72.0,365.0,0.0
14687,50428065.0,Mixed Shared Room,207240505,Luis,Unknown,CuauhtÃ©moc,19.45931,-99.14714,Shared room,200.0,28.0,1.0,31/07/2021,0.09,72.0,365.0,1.0
14704,50440690.0,Hostal Portales Monrovia,100705899,Poli,Unknown,Benito JuÃ¡rez,19.367252,-99.149483,Shared room,350.0,1.0,0.0,No_reviews,0.0,1.0,90.0,0.0
14720,50444420.0,HabitaciÃ³n Compartida Mixta Terraza / Shared Room,207240505,Luis,Unknown,CuauhtÃ©moc,19.46369,-99.14541,Shared room,201.0,28.0,2.0,30/08/2021,0.18,72.0,365.0,2.0
15150,51112386.0,Hospedaje en espacio compartido,346898763,Diego,Unknown,CuauhtÃ©moc,19.43188,-99.16248,Shared room,300.0,1.0,9.0,12/06/2022,0.91,12.0,362.0,9.0
15683,52130192.0,Casa muy bien ubicada en la Ciudad de MÃ©xico,422028521,MarÃ­a,Unknown,CuauhtÃ©moc,19.45156,-99.15909,Shared room,300.0,3.0,0.0,No_reviews,0.0,1.0,90.0,0.0
15727,51927134.0,NSI-A Hospital General CDMX,66583431,Nicolas,Unknown,CuauhtÃ©moc,19.41503,-99.15243,Shared room,250.0,3.0,2.0,05/01/2022,0.35,8.0,298.0,2.0
15841,52272038.0,The best shared room for you! Excellent Location!,207240505,Luis,Unknown,CuauhtÃ©moc,19.45963,-99.14687,Shared room,200.0,28.0,0.0,No_reviews,0.0,72.0,365.0,0.0
15842,52272055.0,Mixed Shared Room,207240505,Luis,Unknown,CuauhtÃ©moc,19.46151,-99.14859,Shared room,200.0,28.0,0.0,No_reviews,0.0,72.0,180.0,0.0
15843,52272472.0,The best shared room for you! Excellent location!,207240505,Luis,Unknown,CuauhtÃ©moc,19.46147,-99.14649,Shared room,200.0,28.0,0.0,No_reviews,0.0,72.0,180.0,0.0
15884,52372987.0,Green House,68594238,Alitzel,Unknown,Iztacalco,19.39141,-99.07033,Shared room,1214.0,1.0,0.0,No_reviews,0.0,1.0,364.0,0.0
15945,52310214.0,The best shared room for you! Excellent location!,207240505,Luis,Unknown,CuauhtÃ©moc,19.46074,-99.14842,Shared room,200.0,28.0,0.0,No_reviews,0.0,72.0,365.0,0.0
15946,52310342.0,The Best Shared Room For You! Excellent Location!,207240505,Luis,Unknown,CuauhtÃ©moc,19.46101,-99.1463,Shared room,200.0,28.0,0.0,No_reviews,0.0,72.0,365.0,0.0
15982,52409031.0,"U4 HabitaciÃ³n compartida, iluminada y agradable",344075870,MarÃ­a Lydia,Unknown,CoyoacÃ¡n,19.33639,-99.18367,Shared room,400.0,1.0,27.0,11/06/2022,3.32,5.0,281.0,27.0
16130,52715999.0,NSI-C Hospital General CDMX,66583431,Nicolas,Unknown,CuauhtÃ©moc,19.41419,-99.15459,Shared room,250.0,3.0,5.0,27/05/2022,0.7,8.0,289.0,5.0
16161,52521142.0,Shared Room / Terrace / Metrobus,207240505,Luis,Unknown,CuauhtÃ©moc,19.46266,-99.14386,Shared room,203.0,28.0,2.0,14/03/2022,0.42,72.0,365.0,2.0
16294,52743087.0,HABITACIÃN COMPARTIDA FEMENINA,426996444,Mexico Hostel,Unknown,CuauhtÃ©moc,19.43375,-99.14331,Shared room,240.0,1.0,1.0,29/11/2021,0.15,11.0,363.0,1.0
16346,52792185.0,Mexiqui ZÃ³calo,339847134,Mexiqui,Unknown,CuauhtÃ©moc,19.43529,-99.13121,Shared room,350.0,2.0,1.0,29/10/2021,0.13,1.0,365.0,1.0
16383,52940096.0,HABITACIÃN COMPARTIDA MASCULINA,426996444,Mexico Hostel,Unknown,CuauhtÃ©moc,19.43433,-99.14387,Shared room,240.0,1.0,2.0,05/06/2022,0.26,11.0,363.0,2.0
16384,52940149.0,HABITACIÃN COMPARTIDA FEMENINA,426996444,Mexico Hostel,Unknown,CuauhtÃ©moc,19.43536,-99.1426,Shared room,240.0,1.0,13.0,23/05/2022,1.7,11.0,362.0,13.0
16385,52940196.0,HABITACIÃN COMPARTIDA FEMENINA,426996444,Mexico Hostel,Unknown,CuauhtÃ©moc,19.43349,-99.14422,Shared room,240.0,1.0,3.0,10/04/2022,0.39,11.0,363.0,3.0
16386,52940221.0,HABITACIÃN COMPARTIDA FEMENINA,426996444,Mexico Hostel,Unknown,CuauhtÃ©moc,19.43385,-99.14537,Shared room,240.0,1.0,5.0,11/06/2022,0.64,11.0,363.0,5.0
16387,52940250.0,HABITACIÃN COMPARTIDA MASCULINA,426996444,Mexico Hostel,Unknown,CuauhtÃ©moc,19.4327,-99.14509,Shared room,240.0,1.0,0.0,No_reviews,0.0,11.0,362.0,0.0
16388,52940283.0,HABITACIÃN COMPARTIDA MASCULINA,426996444,Mexico Hostel,Unknown,CuauhtÃ©moc,19.43236,-99.14391,Shared room,240.0,1.0,6.0,12/03/2022,0.79,11.0,362.0,6.0
16389,52940308.0,HABITACIÃN COMPARTIDA MASCULINA,426996444,Mexico Hostel,Unknown,CuauhtÃ©moc,19.43362,-99.14324,Shared room,240.0,1.0,4.0,20/03/2022,0.51,11.0,363.0,4.0
16533,53127332.0,Loft - sofÃ¡ cama Canal del Norte,161708802,EloÃ­na,Unknown,Venustiano Carranza,19.45005,-99.11786,Shared room,208.0,1.0,0.0,No_reviews,0.0,1.0,362.0,0.0
16571,53156830.0,Casa CDMX,430322762,David,Unknown,Azcapotzalco,19.50055,-99.18544,Shared room,300.0,1.0,0.0,No_reviews,0.0,1.0,353.0,0.0
16816,53284896.0,HABITACIÃN COMPARTIDA MASCULINA,426996444,Mexico Hostel,Unknown,CuauhtÃ©moc,19.43205,-99.14396,Shared room,330.0,1.0,0.0,No_reviews,0.0,11.0,363.0,0.0
17104,53450639.0,HABITACION COMPARTIDA FEMENINA,426996444,Mexico Hostel,Unknown,CuauhtÃ©moc,19.43227,-99.14498,Shared room,240.0,1.0,0.0,No_reviews,0.0,11.0,363.0,0.0
17172,53531303.0,Casa Mapichihuitl,274498719,Mapichihuitl,Unknown,CuauhtÃ©moc,19.43423,-99.13508,Shared room,215.0,1.0,7.0,09/03/2022,1.02,1.0,351.0,7.0
17191,53665268.0,HabitaciÃ³n compartida (10% descuento por 5 noches),426996444,Mexico Hostel,Unknown,CuauhtÃ©moc,19.43223,-99.14402,Shared room,240.0,1.0,4.0,29/05/2022,1.09,11.0,363.0,4.0
17241,53688697.0,HabitaciÃ³n compartida  zona cÃ©ntrica,431918754,Armando,Unknown,CuauhtÃ©moc,19.4241,-99.15868,Shared room,220.0,365.0,0.0,No_reviews,0.0,1.0,365.0,0.0
17352,53846320.0,Economic Hostel in the Center of CDMX,350384900,Isaac,Unknown,CuauhtÃ©moc,19.42932,-99.13523,Shared room,347.0,1.0,0.0,No_reviews,0.0,20.0,358.0,0.0
17501,53991639.0,Departamento compartido  con seguridad las 24 hrs,161427641,Karla,Unknown,Gustavo A. Madero,19.47318,-99.09522,Shared room,220.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
17757,54181226.0,Cuarto Hostal  En la CONDESA HOMBRES,150617712,Andrea,Unknown,CuauhtÃ©moc,19.41074,-99.179596,Shared room,209.0,1.0,22.0,12/06/2022,4.2,17.0,176.0,22.0
17759,54250852.0,Cuarto  tipo hostal en corazon de la Condesa,150617712,Andrea,Unknown,CuauhtÃ©moc,19.41074,-99.179596,Shared room,208.0,1.0,13.0,27/05/2022,2.57,17.0,90.0,13.0
17771,54184870.0,Cuarto compartido tipo hostal en la condesa,150617712,Andrea,Unknown,CuauhtÃ©moc,19.41074,-99.179596,Shared room,208.0,1.0,29.0,14/06/2022,5.27,17.0,356.0,29.0
17873,54281215.0,Cabina con Excelente UbicaciÃ³n en la Roma (hombre),379392776,Israel,Unknown,CuauhtÃ©moc,19.41315,-99.16271,Shared room,199.0,1.0,1.0,04/04/2022,0.37,2.0,270.0,1.0
17881,54283108.0,Cabina con Excelente UbicaciÃ³n en la Roma (Mujer),379392776,Israel,Unknown,CuauhtÃ©moc,19.4127,-99.16393,Shared room,199.0,1.0,1.0,24/03/2022,0.33,2.0,270.0,1.0
17894,5.44e+17,Cama en dormitorio compartido para 6 personas,364509789,Mundo Joven Hostels,Unknown,CuauhtÃ©moc,19.43611,-99.1348,Shared room,295.0,1.0,0.0,No_reviews,0.0,2.0,365.0,0.0
17905,5.45e+17,Hostel do Joao,342510087,Joao Paulo,Unknown,Benito JuÃ¡rez,19.38099,-99.17696,Shared room,227.0,1.0,5.0,10/06/2022,1.01,4.0,362.0,5.0
17908,5.45e+17,HabitaciÃ³n MUJERES Compartida dentro de CONDESA,150617712,Andrea,Unknown,CuauhtÃ©moc,19.41074,-99.179596,Shared room,209.0,1.0,14.0,12/06/2022,3.18,17.0,365.0,14.0
17911,5.45e+17,HabitaciÃ³n Compartida tipo Hostal en la Condesa,150617712,Andrea,Unknown,CuauhtÃ©moc,19.41074,-99.179596,Shared room,209.0,1.0,10.0,07/06/2022,2.31,17.0,360.0,10.0
17983,5.47e+17,"Anticlub! for music lovers, artists and travelers",78380879,Anticlub,Unknown,Miguel Hidalgo,19.44705,-99.20225,Shared room,205.0,1.0,11.0,17/05/2022,2.34,7.0,359.0,11.0
18072,5.54e+17,Un lugar de descanso en la mejor ubicaciÃ³n de CDMX,439862008,Gustavo,Unknown,Miguel Hidalgo,19.403,-99.17579,Shared room,298.0,1.0,10.0,11/06/2022,2.63,1.0,364.0,10.0
18149,5.57e+17,Lindo casa para descansar en ciudad de MÃ©xico,444046861,Marcos,Unknown,Tlalpan,19.29762,-99.22793,Shared room,1100.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
18161,5.57e+17,Hostel do Joao,342510087,Joao Paulo,Unknown,Benito JuÃ¡rez,19.38245,-99.17733,Shared room,227.0,1.0,6.0,18/06/2022,1.54,4.0,365.0,6.0
18429,5.68e+17,Confortable Hermosa recamara en Depa compartido,252409707,Leticia,Unknown,Iztacalco,19.41128,-99.06598,Shared room,750.0,1.0,1.0,20/03/2022,0.32,1.0,365.0,1.0
18486,5.69e+17,Hermoso departamento con excelente ubicaciÃ³n,446552509,Ada,Unknown,CuauhtÃ©moc,19.4062,-99.14475,Shared room,28000.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
18585,5.75e+17,Casa Hostal Foro Sol,212267274,Jorge,Unknown,Venustiano Carranza,19.409782,-99.082001,Shared room,350.0,1.0,2.0,07/04/2022,0.77,2.0,359.0,2.0
18696,5.77e+17,"Studi-Bed 1, Garden House",6890179,Juan Gabriel,Unknown,Ãlvaro ObregÃ³n,19.35192,-99.19322,Shared room,300.0,7.0,0.0,No_reviews,0.0,17.0,365.0,0.0
18698,5.77e+17,"Sutudi-Bed 2, Garden House",6890179,Juan Gabriel,Unknown,Ãlvaro ObregÃ³n,19.35194,-99.19272,Shared room,300.0,7.0,1.0,08/06/2022,1.0,17.0,365.0,1.0
18702,5.77e+17,"Studi-Bed 3, Garden House",6890179,Juan Gabriel,Unknown,Ãlvaro ObregÃ³n,19.35348,-99.1933,Shared room,300.0,7.0,1.0,26/03/2022,0.34,17.0,365.0,1.0
18954,5.91e+17,Anticlub! for artists and travelers,78380879,Anticlub,Unknown,Miguel Hidalgo,19.44534,-99.20399,Shared room,205.0,1.0,7.0,05/06/2022,2.59,7.0,361.0,7.0
18955,5.91e+17,Anticlub! for artists and travelers,78380879,Anticlub,Unknown,Miguel Hidalgo,19.446308,-99.203026,Shared room,205.0,1.0,0.0,No_reviews,0.0,7.0,361.0,0.0
18956,5.91e+17,Anticlub! for artists and travelers,78380879,Anticlub,Unknown,Miguel Hidalgo,19.446308,-99.203026,Shared room,205.0,1.0,1.0,03/04/2022,0.37,7.0,362.0,1.0
19026,5.93e+17,Hermoso departamento con estacionamiento,121108561,Dalia,Unknown,CoyoacÃ¡n,19.31964,-99.16557,Shared room,320.0,1.0,1.0,24/05/2022,1.0,2.0,365.0,1.0
19079,5.89e+17,Casita Vaai ð¸ HabitaciÃ³n con baÃ±o compartido.,153546979,AngÃ©lica MarÃ­a,Unknown,CuauhtÃ©moc,19.41613,-99.14376,Shared room,1.0,1.0,2.0,06/05/2022,0.9,1.0,282.0,2.0
19107,5.93e+17,"La Casa de las TÃ­as, Tapanco 1",163626571,Paul,Unknown,Benito JuÃ¡rez,19.38027,-99.18659,Shared room,204.0,1.0,2.0,26/05/2022,1.87,10.0,355.0,2.0
19231,5.99e+17,HB. compartida | Cama individual | centro CDMX,452298797,Karina,Unknown,CuauhtÃ©moc,19.43514,-99.13298,Shared room,229.0,1.0,0.0,No_reviews,0.0,7.0,365.0,0.0
19239,5.98e+17,Habitacion con baÃ±o compartido en zona muy segura.,429401907,Casa Santana,Unknown,Tlalpan,19.28972,-99.16602,Shared room,500.0,1.0,2.0,11/04/2022,0.8,5.0,365.0,2.0
19242,5.98e+17,"Habitacion compartida , pintoresca y muy comoda.",429401907,Casa Santana,Unknown,Tlalpan,19.29193,-99.16549,Shared room,500.0,1.0,2.0,06/06/2022,0.8,5.0,365.0,2.0
19267,5.98e+17,Nice room with perfect location in la Roma/Condesa,73815011,Ricardo,Unknown,CuauhtÃ©moc,19.41562,-99.16602,Shared room,14135.0,30.0,0.0,No_reviews,0.0,1.0,365.0,0.0
19366,6e+17,La Casa de las TÃ­as K1,163626571,Paul,Unknown,Benito JuÃ¡rez,19.37972,-99.18828,Shared room,250.0,2.0,0.0,No_reviews,0.0,10.0,331.0,0.0
19406,5.99e+17,Cama individual | Hostal en centro histÃ³rico CDMX,452298797,Karina,Unknown,CuauhtÃ©moc,19.43442,-99.13353,Shared room,229.0,1.0,0.0,No_reviews,0.0,7.0,365.0,0.0
19455,6.04e+17,U-Co Roma - Capsule in a shared mixed  Dorm,51921637,Marco,Unknown,CuauhtÃ©moc,19.4148,-99.15896,Shared room,600.0,1.0,0.0,No_reviews,0.0,13.0,362.0,0.0
19458,6.04e+17,U-co Roma - Capsule in a shared mixed dorm,51921637,Marco,Unknown,CuauhtÃ©moc,19.41475,-99.15893,Shared room,600.0,1.0,0.0,No_reviews,0.0,13.0,364.0,0.0
19564,6.04e+17,LA CASA DEL RINCON,454009764,Tobias Alejandro,Unknown,CoyoacÃ¡n,19.35040627,-99.17346918,Shared room,1040.0,1.0,0.0,No_reviews,0.0,1.0,363.0,0.0
19895,6.18e+17,Cabina con Excelente UbicaciÃ³n en el Centro(Mujer),398787222,Jessica,Unknown,CuauhtÃ©moc,19.42613,-99.14969,Shared room,199.0,1.0,2.0,01/06/2022,2.0,4.0,365.0,2.0
19896,6.18e+17,Cabina con Excelente UbicaciÃ³n en el Centro(Mixta),398787222,Jessica,Unknown,CuauhtÃ©moc,19.427097,-99.150787,Shared room,199.0,1.0,3.0,11/06/2022,3.0,4.0,364.0,3.0
19957,6.21e+17,Bread & Breakfast con piscina y Fitness Center,457795057,Michael,Unknown,CuauhtÃ©moc,19.43394,-99.14656,Shared room,737.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
20194,6.24e+17,Nice rooms near the touristic center,445422980,Susana,Unknown,Benito JuÃ¡rez,19.39861,-99.15458,Shared room,560.0,3.0,0.0,No_reviews,0.0,1.0,364.0,0.0
20298,6.28e+17,SofÃ¡ cama cÃ³modo en zona segura.,39130068,Jazmin,Unknown,Benito JuÃ¡rez,19.37015,-99.14176,Shared room,239.0,1.0,0.0,No_reviews,0.0,2.0,364.0,0.0
20336,6.29e+17,"gay friendly bedroom 
BELLAS ARTES cdmx",459651977,Roberto,Unknown,CuauhtÃ©moc,19.437611,-99.138817,Shared room,300.0,1.0,0.0,No_reviews,0.0,1.0,86.0,0.0
20401,6.28e+17,Casa entre vegetaciÃ³n,459192997,Elan,Unknown,Gustavo A. Madero,19.56018,-99.1412,Shared room,202.0,1.0,0.0,No_reviews,0.0,2.0,365.0,0.0
20486,6.34e+17,Beauti and Economic Hostel in the center of CDMX,350384900,Isaac,Unknown,CuauhtÃ©moc,19.42934,-99.13528,Shared room,409.0,1.0,0.0,No_reviews,0.0,20.0,358.0,0.0
20550,6.37e+17,Hermoso departamento con Jacuzzi,135932526,Jessica,Unknown,CuauhtÃ©moc,19.42127,-99.16763,Shared room,420.0,1.0,0.0,No_reviews,0.0,1.0,364.0,0.0
20703,6.41e+17,Â» Casa LÃ¶u - Tonalli Â«,206540191,LoÃ¼ DÃªvÄt,Unknown,CuauhtÃ©moc,19.44318,-99.14007,Shared room,160.0,1.0,0.0,No_reviews,0.0,10.0,363.0,0.0
20869,6.46e+17,LA CASA DE LAS TÃAS tapanco 2,163626571,Paul,Unknown,Benito JuÃ¡rez,19.37923,-99.18745,Shared room,204.0,1.0,0.0,No_reviews,0.0,10.0,364.0,0.0
21029,6.51e+17,Casa compartida en Polanco con increÃ­bles Ã¡reas,275365311,Covive,Unknown,Miguel Hidalgo,19.4345075,-99.1877204,Shared room,1050.0,15.0,0.0,No_reviews,0.0,5.0,365.0,0.0
21065,6.5e+17,HabitaciÃ³n en portales norte,464048088,Jazmin,Unknown,Benito JuÃ¡rez,19.36966,-99.14541,Shared room,360.0,1.0,0.0,No_reviews,0.0,1.0,90.0,0.0
21139,6.53e+17,Cuarto hostal en casa compartida  CONDESA,150617712,Andrea,Unknown,CuauhtÃ©moc,19.4050401,-99.1746515,Shared room,163.0,1.0,0.0,No_reviews,0.0,17.0,364.0,0.0
21141,6.53e+17,Cuarto tipo hostal en la condesa,150617712,Andrea,Unknown,CuauhtÃ©moc,19.40612919,-99.17418099,Shared room,163.0,1.0,0.0,No_reviews,0.0,17.0,364.0,0.0
21142,6.53e+17,HabitaciÃ³n compartida en la condesa,150617712,Andrea,Unknown,CuauhtÃ©moc,19.40601645,-99.17375807,Shared room,163.0,1.0,0.0,No_reviews,0.0,17.0,364.0,0.0
21202,28579212.0,Hospedaje camas individuales para dos,215690013,David,Unknown,Azcapotzalco,19.52735,-99.22138,Shared room,432.0,2.0,0.0,No_reviews,0.0,5.0,364.0,0.0
21225,38550500.0,Estancia tranquila,263882552,Elda,Unknown,Miguel Hidalgo,19.4298,-99.24067,Shared room,212.0,1.0,2.0,30/10/2019,0.06,2.0,365.0,0.0
21226,10758017.0,Hostal Guest Green.,55631730,Marcos,Unknown,Iztacalco,19.41322,-99.0552,Shared room,250.0,1.0,11.0,04/04/2022,0.19,1.0,365.0,4.0
21235,35031668.0,Tranquilidad y respeto,263882552,Elda,Unknown,Miguel Hidalgo,19.42935,-99.24976,Shared room,212.0,1.0,1.0,03/09/2019,0.03,2.0,365.0,0.0
21242,52622906.0,Hostel Harmony Cama 3- Tlalneplantla,418315693,JosÃ© Luis,Unknown,Azcapotzalco,19.52679,-99.19454,Shared room,329.0,1.0,1.0,27/10/2021,0.13,6.0,365.0,1.0
21250,52324954.0,Hostel Harmony Cama 1-  Tlalneplantla,418315693,JosÃ© Luis,Unknown,Azcapotzalco,19.52817,-99.1936,Shared room,329.0,1.0,1.0,05/10/2021,0.12,6.0,180.0,1.0
21253,52622855.0,Hostel Harmony Cama 2- Tlalneplantla,418315693,JosÃ© Luis,Unknown,Gustavo A. Madero,19.52878,-99.19404,Shared room,329.0,1.0,0.0,No_reviews,0.0,6.0,365.0,0.0
21448,52622993.0,Hostel Harmony Cama 4- Tlalneplantla,418315693,JosÃ© Luis,Unknown,Azcapotzalco,19.52844,-99.19425,Shared room,324.0,1.0,1.0,23/12/2021,0.17,6.0,365.0,1.0
21452,30492862.0,"HabitaciÃ³n para mujeres linda casa, REYES IZTACALA",136618477,Estela,Unknown,Gustavo A. Madero,19.52559,-99.19063,Shared room,350.0,3.0,0.0,No_reviews,0.0,1.0,365.0,0.0
21480,35483953.0,Casa de estudiantes de Diego y Leo,151657659,Leonardo,Unknown,Iztapalapa,19.35648,-98.97814,Shared room,250.0,1.0,0.0,No_reviews,0.0,2.0,180.0,0.0
21492,48125596.0,La casa de toÃ±o,371554144,Javier,Unknown,Gustavo A. Madero,19.52025,-99.17275,Shared room,1300.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
21523,38091490.0,Descanso placentero,289112814,Ana,Unknown,Azcapotzalco,19.49825,-99.2307,Shared room,1200.0,1.0,1.0,19/09/2019,0.03,1.0,90.0,0.0
21577,46948276.0,Habitaciones con ambiente tranquilo,379425976,Gisela,Unknown,Gustavo A. Madero,19.50459,-99.04702,Shared room,210.0,30.0,0.0,No_reviews,0.0,1.0,365.0,0.0
21591,28343695.0,"Departamento de Roomies, Habitaciones compartidas",157671949,Angel,Unknown,Gustavo A. Madero,19.5332,-99.1694,Shared room,223.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
21635,1707386.0,Rento Suite - estudiantes Zona Esco,9009002,Angeles,Unknown,Cuajimalpa de Morelos,19.41303,-99.26479,Shared room,1075.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
