,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
4657,37254221,Amplio y tranquilo departamento en Stgo. Centro,213355342,Cristian,Cristian,Santiago,-33.44785,-70.6412,Entire home/apt,55800,4,38,2022-03-27,1.09,1,200,6,Unknown
4658,37942140,Departamento Muy Comodo Santiago Centro,268338196,José,José,Santiago,-33.43686,-70.64433,Entire home/apt,36429,1,125,2022-06-17,3.9,10,363,62,Unknown
4659,37946450,"Beautiful studio apartment 
Barrio lastarria",196078360,Paulina,Paulina,Santiago,-33.43747,-70.64024,Private room,25000,3,0,No_reviews,0.0,2,179,0,Unknown
4660,36482335,Renting a Room,274305621,Tomás,Tomás,Ñuñoa,-33.44866,-70.58301,Private room,13208,90,0,No_reviews,0.0,1,179,0,Unknown
4661,36485456,Luxury studio apartment in Santiago´s top location,274334161,Miriam,Miriam,Recoleta,-33.43007,-70.64145,Entire home/apt,20252,30,3,2022-04-29,0.09,2,283,1,Unknown
4662,36487842,2 individual beds,274348221,Felipe,Felipe,Santiago,-33.44033,-70.64423,Private room,39900,1,0,No_reviews,0.0,7,172,0,Unknown
4663,37259981,Casa con habitación grande cómoda y con mucha luz,280517111,Marisol,Marisol,Peñalolén,-33.48529,-70.56033,Private room,30000,1,0,No_reviews,0.0,1,89,0,Unknown
4664,37961870,New Santiago apartment wonderful views 13th floor,231484029,Carla,Carla,Lo Barnechea,-33.36739,-70.50712,Entire home/apt,58996,59,7,2022-02-28,0.23,2,52,1,Unknown
4665,37277201,Habitación privada en el corazón de Ñuñoa,280634025,Fernanda,Fernanda,Ñuñoa,-33.45487,-70.59894,Private room,11429,1,3,2020-01-24,0.09,1,0,0,Unknown
4666,37963420,Arriendo por día pieza,164357118,Eyleen,Eyleen,Ñuñoa,-33.45374,-70.62621,Private room,30000,1,0,No_reviews,0.0,1,88,0,Unknown
4667,37972532,"Limpio, privacidad, iluminado, buen barrio, vista",175920863,Ernesto,Ernesto,Vitacura,-33.39534,-70.5898,Private room,20000,2,42,2022-06-05,1.23,2,311,12,Unknown
4668,37974374,"Las Barrancas 2 , Opening All New!",280811090,Marco,Marco,Pudahuel,-33.43351,-70.74806,Entire home/apt,50000,1,5,2020-02-24,0.16,3,173,0,Unknown
